mass A
t	x	y
14.096	0.00362709169093528	0.013974951143935654
14.128433333333334	-0.0037407198810818776	0.014492824553278466
14.160033333333335	-0.010674501607994102	0.015077527663335005
14.192	-0.01613714127608551	0.015626876068482343
14.224166666666667	-0.019982993066910537	0.016591875046957
14.256200000000002	-0.022513053422048734	0.01667103777740378
14.288166666666667	-0.023122143899493686	0.016791450503520794
14.320200000000002	-0.021515586052016644	0.017169726833184323
14.368066666666667	-0.01846481131251071	0.016019661720564543
14.399966666666668	-0.01424230895463785	0.015201096801897684
14.432033333333335	-0.008073330887276853	0.014496658269730262
14.464366666666667	0.0068628539636166885	0.02006214847754631
14.496366666666667	0.01416810650371747	0.019617419607650927
14.528	0.014844335809612808	0.015019804873973308
14.5602	0.0266894402937648	0.019819700949190888
14.592233333333336	0.024992341992879086	0.018658053483447984
14.624	0.02831723861494867	0.01742390409659142
14.656333333333334	0.02952055819483057	0.016801374235763555
14.688400000000001	0.032610390737966344	0.016782192079662778
14.720066666666668	0.031508072376438545	0.017447900562389346
14.7521	0.026147158638793466	0.015958175970392563
14.799900000000001	0.019324183131049777	0.014918796910643906
14.83196666666667	0.012376505626810974	0.014478689620529311
14.864066666666668	0.012203258717513155	0.01977357463437579
14.896233333333335	-0.002813045916736534	0.014574291698625064
14.928133333333333	-0.00895239167204187	0.015399451511489415
14.959933333333334	-0.013119589997651115	0.017465689383318078
14.992233333333335	-0.01812647896475067	0.01763487697052496
15.024133333333333	-0.022130524901223192	0.016771193690469727
15.056166666666668	-0.024128927205857964	0.015323757091555756
15.0881	-0.023584306311180747	0.014763981684728422
15.120066666666668	-0.01877844808280693	0.01635404786759012
15.152333333333335	-0.014234784204930406	0.01622865531696352
15.2001	-0.0077827965617394135	0.016065059766577544
15.232233333333333	-0.0014338259490111471	0.015141137247873165
15.264100000000001	0.00604798719127575	0.014504711311836893
15.295966666666667	0.013352669158452679	0.014478167264857317
15.328266666666668	0.018639931816429367	0.013636057997014867
15.359966666666667	0.025787137113604974	0.01536578430895294
15.392100000000001	0.033951166168464275	0.02042129995918429
15.424100000000001	0.032342743702091226	0.017603957564440997
15.456166666666668	0.03294032497925009	0.018242016979327813
15.4883	0.031106118435333174	0.01687326814860754
15.520266666666668	0.026992301919626094	0.011921973293667454
15.552100000000001	0.021389943674586853	0.011504378092494688
15.584266666666668	0.014725720326120517	0.01121019435690157
15.632033333333334	0.007306427693899831	0.011138412390390262
15.664166666666667	-1.830124936576527E-4	0.011437880584693388
15.696066666666667	-0.00718224060725442	0.01194664598158407
15.728100000000001	-0.013175501602118389	0.012695218150587856
15.760100000000001	-0.017806110784252982	0.013392303382422505
15.792100000000001	-0.020407852834691154	0.014128073692225435
15.824133333333334	-0.02134571708689398	0.014273776010253064
15.856166666666667	-0.020592335489011904	0.014047622600624421
15.888166666666667	-0.018118740218861007	0.013438501171384731
15.920100000000001	-0.013902007152873486	0.012811946032707217
15.952133333333334	-0.008014365556889558	0.012089817951678933
15.984066666666667	-0.001118125202479947	0.011478534998109302
16.016166666666667	0.006358046742359957	0.011154866539775543
16.06406666666667	0.013697246776129213	0.011158544376692253
16.0962	0.020478678594269717	0.011374282344649572
16.1281	0.026190151783385185	0.011823352306594592
16.159966666666666	0.030338141109183536	0.012462320937215304
16.192033333333335	0.032878903643319135	0.012848160679183707
16.22406666666667	0.033198699873595305	0.012977645589453607
16.256333333333334	0.03133913041300701	0.012606316061556017
16.288233333333334	0.027605032388071105	0.012016988410165685
16.32006666666667	0.022220310956228673	0.01150411038002358
16.35216666666667	0.015718649924412686	0.011193163299767356
16.384033333333335	0.008476214559211104	0.011094512705142806
16.415966666666666	0.001032515192036454	0.011364479103523478
16.464100000000002	-0.006051028038154549	0.011916512166718018
16.496033333333333	-0.012153255419338871	0.012600543044231693
16.5283	-0.01699304756979597	0.013337169984998315
16.560233333333333	-0.019867112647314167	0.013991782267489872
16.591933333333333	-0.021063341762275256	0.014181246053760116
16.624066666666668	-0.020736251344737278	0.014159325951530383
16.656233333333333	-0.01851921014957325	0.013536144403423295
16.6884	-0.014520918227211577	0.012992027763040898
16.720033333333333	-0.008993517129974371	0.012243822893800216
16.752066666666668	-0.0022626626343686396	0.011635618270882359
16.784266666666667	0.0051071639626333876	0.011238461794090049
16.816133333333333	0.012453367048335662	0.011156686294991253
16.84813333333333	0.01930599603750044	0.011369736949812997
16.896	0.025077191265375	0.011835237169118995
16.9281	0.029493941419843073	0.012356184497039735
16.960033333333335	0.03227131793401078	0.01286454264159359
16.992133333333335	0.032935466021016324	0.012841125887461502
17.024033333333335	0.031512152778638	0.012653394030656934
17.056333333333335	0.028003623244022502	0.012224697251623007
17.0881	0.02305622064906171	0.01184310716702952
17.120266666666666	0.01670442225799368	0.011487673612944532
17.152166666666666	0.00962493109625201	0.011380837097273666
17.184133333333335	0.002269552486646065	0.011583123060495581
17.216	-0.004806383950122173	0.012018400954486808
17.248366666666666	-0.011114379298850174	0.012673462140151665
17.280166666666666	-0.016012147009890842	0.013392061623358181
17.328333333333333	-0.0192036612469757	0.013932469829059269
17.359900000000003	-0.02078034656882749	0.0143684572590555
17.39206666666667	-0.020599549009401086	0.014151474566380245
17.42406666666667	-0.018754807182890798	0.013750843354465747
17.456300000000002	-0.015027712269381821	0.013086909796871798
17.488033333333334	-0.009731276501877106	0.012330808394878379
17.52	-0.003290680113068767	0.011711948056913363
17.552233333333334	0.003914110425411399	0.01124354928336821
17.58416666666667	0.011182252688033134	0.011104587916764552
17.616033333333334	0.01808959579357705	0.01131505245629122
